zipcode,centroid_lat,centroid_lon,regional spatial type,population,capacity,rc_centroid_lat,rc_centroid_lon
327,53.89974570619584,9.904848062245067,urban,6395,0,53.90127185380113,9.899614819764732
328,48.17046660598192,7.102215834264723,urban,5681,0,48.16714289692494,7.10975957087519
329,53.76454307992533,6.497042174273325,urban,18948,0,53.7641498732647,6.493043237853433
330,49.13698543722538,8.02093906702366,urban,14540,121206,49.12620780614525,8.0332353093561
331,47.57454730581122,9.610102933432948,rural,1085,73968,47.5798963164942,9.596700022886289
332,55.00382112034215,6.003459024186054,urban,17333,0,55.00828168741808,6.012585756889007
333,52.32160628882603,7.42702278898026,urban,17766,0,52.3185988865871,7.437862193452308
334,48.86296612832887,10.937352042000931,urban,7141,116053,48.864982677740045,10.9428834992921
335,49.34952088148069,9.185379791023088,rural,19514,0,49.35042072818111,9.191006402465776
336,54.79981515996601,6.448834211685105,rural,9851,0,54.79636534309744,6.44461077466963
337,50.58716646289431,14.034716735662364,rural,13982,0,50.59306091473172,14.037604048696236
338,49.992979905180135,9.181392641309207,rural,16286,0,49.98734482955556,9.1862406035312
339,50.91830050801379,14.461788119154225,rural,6996,89519,50.91584561196675,14.481707148669718
340,52.23058659039015,7.533409311461099,rural,14378,0,52.234155783717824,7.517196437963516
341,50.90073482013093,11.431262465561105,urban,14389,0,50.908703537068185,11.416467050587864
342,52.051641066268864,7.354211125991712,rural,682,111149,52.07360734221327,7.350888155279966
343,50.91614113351647,8.082833900171433,rural,13939,0,50.91738238563427,8.06778936789005
344,49.79871451719579,14.48146565023639,rural,2977,89703,49.80975153873449,14.483443391033909
345,53.813996692058446,7.548099444884348,rural,2770,111263,53.81840132946768,7.547371177581164
346,51.65732381207241,14.888077293343253,urban,3916,0,51.65617902743511,14.889111238064338
347,54.44062847835172,12.827279994004344,rural,3950,0,54.456549782506976,12.820633460507077
348,49.31012798359575,11.423600470744772,urban,15122,121722,49.32904422546448,11.410229607378858
349,50.69211255489959,8.74344557662322,rural,4263,121410,50.70790082477404,8.742234030025358
350,51.06721436821406,6.543442776411486,urban,13654,108537,51.07012948690155,6.543238611761206
351,52.37110521140132,7.950654705186828,urban,17145,0,52.3630210203227,7.96158101566278
352,51.25095613200771,12.424304403498336,rural,5602,118755,51.25366986620359,12.4097349505177
353,49.78215812178176,14.374838521243266,urban,2894,0,49.776522816044526,14.37289722214355
354,48.45668032319399,12.804976481557642,urban,1611,0,48.45244263797887,12.805210588769674
355,49.75809861478519,6.716265353089419,rural,17232,102939,49.75178830051514,6.704004094771368
356,49.11629448698911,6.1432481052061885,rural,18970,0,49.11751690459959,6.107342618578325
357,54.07366156821375,7.894949424218878,rural,13094,0,54.08236974065351,7.890826591642292
358,49.79042624877926,12.312904926860517,rural,3954,0,49.78908462196161,12.299350889315294
359,51.75026760232188,9.82213192525426,urban,425,120568,51.74606970604528,9.83564728409389
360,53.35267227259891,13.06008733852553,urban,9724,0,53.34320739751609,13.068661529428008
361,52.97453135580623,8.33415455480998,urban,2517,118514,52.97722501225369,8.33385015917515
362,51.79647561580027,10.410775741752705,rural,8398,0,51.76988676732912,10.419616572526236
363,52.69525639072965,6.777578722062993,rural,7799,0,52.69538701942002,6.769773449415911
364,51.64725870872363,10.29339873809532,rural,10079,0,51.6421270378633,10.291914970753702
365,53.627720416987934,14.70334580180315,rural,5354,127334,53.6401005350111,14.681467426273365
366,51.71003490862586,7.889889108387578,urban,13057,128997,51.737157450659375,7.890760206272227
367,48.898707423553056,7.784345326926397,rural,16345,0,48.894907186607554,7.807501281594047
368,51.74811524720624,6.604498813551125,urban,5807,0,51.75285714050884,6.618658347303695
369,53.37991535221154,14.61539556349905,urban,14040,131531,53.39363282422426,14.62501972885268
370,48.91313684035517,7.604366495057134,urban,446,0,48.91650636975188,7.619062773967885
371,51.133524386370446,10.352136425318076,urban,8816,0,51.13478816314248,10.355233140372682
372,47.59316416459768,9.20293529688466,urban,11756,0,47.60475513004518,9.181995970532462
373,53.53963029859813,11.352488116313754,rural,10326,117069,53.532185120570944,11.355123328939133
374,54.60629721432503,12.26721991710733,rural,1600,130380,54.59898529256204,12.270843255911766
375,51.29734808512951,11.678885721470555,rural,16762,0,51.29756635807566,11.681277675499285
376,49.82282525637708,6.928004081997026,rural,17924,96537,49.83524367680876,6.922363418872206
377,51.23372954554038,6.505700330611598,rural,15716,0,51.2370231548172,6.515407605550604
378,49.453410037943286,6.3700976045548,urban,16720,111049,49.45998111175752,6.364584582061537
379,48.8348482820187,8.317226924267217,rural,7217,0,48.836932200573415,8.31620911912299
380,50.410356646936776,7.730477887504549,rural,17251,109451,50.41720692185552,7.73808297914121
381,54.35546715774919,6.659531984969735,urban,3197,0,54.33889799857617,6.64821201049176
382,52.5737939443473,11.871231467963009,rural,942,117259,52.56610758234417,11.859905339350052
383,54.98027168692125,6.464361569316538,rural,7347,0,54.97644771129816,6.457687739214028
384,48.92361850257058,10.281256848766578,urban,3573,119850,48.918080006684704,10.272387689714296
385,49.644061295287976,8.078676977928996,urban,12722,0,49.63529846790667,8.071504853003734
386,52.38212290379662,8.679756857817598,rural,14352,128445,52.38571994560871,8.679423582770896
387,49.998875901898565,9.874070347339842,rural,12287,0,49.98746225538941,9.856365419185536
388,52.88158761809312,11.071952426527853,rural,13054,0,52.89687976251616,11.083166024532806
389,51.10744815150682,9.230316897789734,rural,11084,116095,51.09717571380407,9.225319360190609
390,52.13484659129878,7.280166372861091,rural,19784,0,52.13574367996032,7.288087124433528
391,48.95479848472573,7.623706179421896,urban,7929,0,48.956791950201485,7.638964047758243
392,52.60159257026944,9.384994409210194,urban,7895,122955,52.5899540693658,9.39273681649774
393,54.55371147928766,8.74817636188688,rural,3384,0,54.56767265214911,8.723506692718132
394,47.88672134585957,14.277244382831704,rural,6781,0,47.89017004361773,14.28823882374564
395,49.65644726049199,10.25044615786691,urban,8320,0,49.64897022079389,10.252484986420988
396,51.33575070120842,10.242824670191428,rural,7855,0,51.33885199132168,10.250872664870034
397,55.07534020692915,14.147002316609289,urban,7390,0,55.08270906248798,14.13744185706486
398,51.3212329733895,13.803591385327564,urban,2192,98756,51.314080662505525,13.80390079876908
399,50.10769575209002,12.812177552592829,urban,2527,0,50.12061520760531,12.81255682824417
400,50.70968141924686,6.808700813903108,urban,6691,0,50.712086093237005,6.812411245785541
401,49.27593805933328,13.724396905238308,urban,3108,0,49.275463514860135,13.728471827498788
402,50.08653330464371,9.181630697593564,urban,16705,0,50.08448825270138,9.19471087668955
403,54.00383455384836,6.790662709855774,rural,8246,117133,53.98127826065789,6.809458732247903
404,53.274270358458416,9.296509385370156,urban,18812,118084,53.2890714419745,9.302965808152663
405,49.4642837783971,6.307493740028354,urban,3228,111462,49.46040241484288,6.318822341586082
406,52.91179497873168,14.994409639805284,urban,2561,0,52.91446660350877,14.995925296570098
407,49.70245609030768,10.169222188122138,urban,9912,117280,49.69736543442473,10.167511162766456
408,54.9423581863051,10.952464099743016,urban,17435,109035,54.92818085270013,10.979378354959453
409,54.34499879106973,13.452304715945417,urban,9897,0,54.342937198325245,13.440657235613932
410,48.06905349685021,10.352301278078455,rural,8756,0,48.07032335754965,10.342138142065911
411,51.95904688064896,11.936859981199817,rural,1166,0,51.95375018612001,11.951636615645356
412,49.729555319125325,13.882678976851071,urban,5947,0,49.74230078644953,13.876698867227732
413,54.78616092548192,11.262995827805966,urban,7533,104305,54.79281388165656,11.25133816980984
414,52.739323604797,13.035132777314024,urban,8422,128497,52.73910650975964,13.04028040224384
415,54.792855959461065,9.6193883792744,urban,594,0,54.798697899292925,9.62920856287041
416,49.17248435267957,10.50051014880035,rural,18206,120439,49.14556863960008,10.49619480668816
417,54.33022982595081,12.78151512346082,rural,2929,122741,54.3242930523246,12.810215087636331
418,54.52095471480941,10.710111489106849,rural,18284,128916,54.51172122855076,10.7089707756454
419,54.93990586274187,10.861607934872756,urban,18976,107962,54.93969176741146,10.878038125910455
420,54.47805059710899,11.580057974945667,rural,8964,0,54.47063318675758,11.580334074691429
421,49.393244686928206,8.424654766715538,urban,19870,127629,49.399221822536965,8.424268318830567
422,49.21473094941812,8.266121281737078,urban,12658,0,49.21729041875864,8.272364055461988
423,50.411699461771306,14.58522899834213,urban,15378,88749,50.411783474518046,14.598240173102187
424,49.79679532503514,13.173121568195882,urban,6151,110209,49.78809804767207,13.1779015223527
425,52.16773043451951,13.330092959474854,rural,7937,0,52.15010435529811,13.334837074105543
426,52.21265553933603,7.274974313355051,rural,11094,0,52.23099220378184,7.264837017400454
427,51.83340830431512,14.127117525067211,rural,3854,104145,51.82137445218464,14.125116861251566
428,47.63546053630687,12.09876528556298,urban,2918,79593,47.63375983884723,12.08738061589851
429,48.22206417101998,8.920187460217697,rural,12986,104029,48.2326938922143,8.92475482649504
430,51.93160684788877,10.902878861999032,urban,17200,0,51.95091416610235,10.923284931989873
431,47.71897837932592,7.704892162265996,rural,11511,0,47.72782181167499,7.702755131200399
432,48.51414707016,7.884860497090254,rural,10723,0,48.51742418973966,7.8851465333416435
433,54.04327325667002,11.990143153756176,urban,4017,134533,54.042062592824,11.989872265773922
434,51.40784614335568,14.877550629729422,urban,4106,78369,51.3994279344251,14.888174771011697
435,54.40740678810005,12.112102727705723,urban,16220,152798,54.40672525961247,12.11001928852968
436,53.835411930392425,10.716096026300796,rural,16336,0,53.83375010526723,10.723843675467204
437,50.61785887444555,14.452163183478392,rural,2321,0,50.61937015504762,14.452805689355891
438,47.73639629319001,12.733380301590223,rural,4268,86816,47.7473196888204,12.744854384274875
439,52.28792939193481,11.241477799327054,rural,12155,123492,52.30572245549064,11.225350357107082
440,54.83871974430203,11.210798353414503,urban,4609,99801,54.837159694897984,11.179760500541624
441,47.556435348616354,14.664571221419546,rural,1405,66020,47.55222631768944,14.668638206610156
442,50.31195938079805,6.968869789026088,rural,4218,100172,50.30878431163497,6.970603644457856
443,48.86405864611315,11.641326553852076,rural,12689,133703,48.86053585919911,11.637854079979912
444,53.887989584861344,10.539462035523163,rural,771,0,53.87996854499726,10.53830205356838
445,48.04884136622056,13.799164956943162,rural,11937,104754,48.04850306049428,13.781995628695736
446,54.154808898474855,6.889763845802496,rural,2666,113086,54.171119395726,6.890558150820266
447,48.88717457330185,7.781300956746389,rural,974,129018,48.88943062655604,7.777897647952784
448,51.42825751148485,10.589708378189648,urban,15899,0,51.43738092651148,10.589944907940746
449,47.53235949351491,14.35081982813861,urban,15861,0,47.5394771994559,14.343249814396929
450,49.944760090052455,10.738131881325817,urban,13691,123892,49.93830961546126,10.74706344722568
451,48.569158593618944,7.675735537147354,rural,12826,0,48.57480177068334,7.656026488735328
452,49.06964030014816,8.742743343779598,urban,6392,0,49.05867605882269,8.757197835810473
453,51.13041497755341,12.815485472139144,urban,3002,0,51.13336089905672,12.82383221930358
454,49.80323911677748,13.358937425841235,rural,4682,105875,49.816708983642094,13.349561807053702
455,47.76211997941877,8.26082989043024,urban,6890,85084,47.75969968175891,8.26598692023424
456,48.07845280316492,10.478020572471362,rural,7371,0,48.08400451042454,10.471592662470606
457,54.97766132877078,8.493282926552729,rural,1969,0,54.985471751114616,8.48116153603615
458,54.55813515627607,14.072089489528349,urban,5354,0,54.54093843601175,14.05558142569406
459,48.55328804644507,6.559452196117901,rural,19414,96874,48.54954697634578,6.564349568763354
460,49.48947561194518,8.831651583657234,urban,7379,124637,49.48870018746796,8.83953838298889
461,53.7857543484443,11.194791801636589,rural,12711,125331,53.80408505341854,11.193907453883618
462,48.87397141029277,13.5205618112656,rural,4192,90315,48.887519352688464,13.526355803102923
463,50.47794184864912,11.147076530721876,rural,19317,0,50.4660007113807,11.140321147281131
464,54.61481779247111,14.71613364231939,rural,2268,89659,54.61803965484805,14.71551103494622
465,52.791773741984855,14.997325348987108,urban,19447,0,52.78902137278058,15.002671911177218
466,48.15716906585518,9.836015252782376,rural,18256,0,48.15312983622314,9.837216615358315
467,49.957002441863935,9.636851693948518,urban,742,103273,49.95165536637533,9.636337650242572
468,51.340960647466126,8.22539970462029,rural,19105,0,51.331060621335226,8.228485413232285
469,47.30270542128252,14.430751396589802,urban,3665,0,47.29971163145222,14.432058072836591
470,54.11702061612088,14.042268669222247,rural,1689,99469,54.12773310515482,14.038708462994986
471,52.12966162648482,13.952575246469296,urban,14892,108963,52.114192925182,13.931177329967795
472,48.29486164891867,13.815142924952594,rural,14568,0,48.296916932602365,13.809417009905344
473,54.87007660670149,10.326374311546996,urban,14727,0,54.86763911969408,10.321421163915575
474,52.7776302472535,7.311997778260063,rural,13454,107810,52.77385343851992,7.320196004203533
475,52.31954642042557,9.967463969871917,rural,9816,120908,52.30725350221348,9.966948566397322
476,48.3177935114048,10.847774346785542,rural,17683,111134,48.32197111665913,10.850227749807749
477,48.12218754011384,14.69645240108853,rural,91,67496,48.13102538130745,14.712153911894829
478,53.30346568905063,14.316722554141863,rural,12389,0,53.292540827635605,14.313923309653983
479,48.836873577005214,9.08059405416003,rural,14539,135352,48.82501955171809,9.069216549473492
480,54.296595935689794,14.440882129748,rural,16964,107272,54.301983001107935,14.450214692136354
481,52.65883047701653,12.015523268618384,urban,504,118752,52.64883843783512,12.012706618073288
482,50.68431799335897,8.693676575344856,urban,7914,123193,50.68972193566772,8.684416446817457
483,53.99544577276754,12.159225226517616,urban,3742,0,53.98958292015542,12.143101879748835
484,54.07382002355075,10.123392466467523,urban,936,104104,54.08738303862207,10.117682905843855
485,54.66556221621735,6.302833736194753,urban,865,0,54.66001417168752,6.294050138461143
486,47.77050655602485,7.529515036227234,urban,5224,0,47.78309598373034,7.5429602344082225
